contents_id	contents_name	uniq_events	uniq_users	nav_instability_rate	memo_rate	marker_rate	rec_open_rate	rec_click_through_rate	quiz_rate	median_gap	z_nav_instability_rate	z_memo_rate	z_rec_open_rate	z_median_gap	z_rec_click_through_rate	pilot_friction_score
73b817090081cef1bca77232f4532c5d	0922三平方の定理「テスト前演習」	3351	40	0	0.861235	0	0	0	0	1	-0.7522815240899885	1.4888137681538338	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4730994269200316
b6e32320fa6bc5a588b90183b95dc028	0702 三平方の定理「円柱に内接する球」	6303	38	0.012375	0.822941	0	0	0	0	1	-0.6419458027888226	1.3778750953631367	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.47249647543050033
9cc138f8dc04cbf16240daa92d8d50e2	0514図形と相似「etime 三角形の面積比と線分比」	6177	39	0.005504	0.843128	0	0	0	0	1	-0.7032077616623831	1.4363573376889789	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4697167588827821
49d4b2faeb4b7b9e745775793141e2b2	R7_夏休みの課題説明	647	37	0.058733	0	0	0	0	0	3	-0.22861704577230157	-1.0062055001622547	-0.22043664344346706	1.742313552584236	-0.181740525870158	0.46879488907637057
b5b41fac0361d157d9673ecb926af5ae	0428図形と相似「相似比と面積比・表面積比・体積比」	4420	37	0.017647	0.785068	0	0.000226	0	0	1	-0.5949405565100553	1.2681560700693024	-0.16225422787431662	-0.2247366995705047	-0.181740525870158	0.4679651119845838
42e77b63637ab381e8be5f8318cc28a2	0512図形と相似「etime  外角の二等分線の定理」	6804	39	0.019841	0.798354	0	0	0	0	1	-0.5753788132749232	1.3066459433313593	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.46783431291262234
051e4e127b92f5d98d3c79b195f2b291	0513図形と相似「etime  三角形の重心」	7735	40	0.025469	0.780995	0	0	0	0	1	-0.5251994646298355	1.2563564875165132	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.467724205742864
1bd36c9ae813f304363ae6ac7f48068e	12_さまざまな問題	5649	116	0.108161	0.510356	0.005488	0.000177	0	0	1	0.21208388614479146	0.4723085566291272	-0.1748689993915218	-0.2247366995705047	-0.181740525870158	0.46652726968205016
1b9f38268c50805669fd8caf8f3cc84a	14_空間図形演習	4844	116	0.071635	0.583196	0	0.000619	0	0	1	-0.1135825830468355	0.6833278527610122	-0.06107861141999753	-0.2247366995705047	-0.181740525870158	0.46567048459383253
e0126439e08ddfbdf4faa952dc910590	研究大会①	13529	36	0	0.858009	0	0	0	0	1	-0.7522815240899885	1.4794679657194372	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.46375362448563495
